Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,,,Forest: Elm/Ash/Cottonwood Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Elm/Ash/Cottonwood Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Exotic Hardwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Exotic Hardwoods Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Exotic Hardwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Exotic Hardwoods Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Exotic Softwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Exotic Softwoods Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Exotic Softwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Exotic Softwoods Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Fir/Spruce/Mountain Hemlock Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Fir/Spruce/Mountain Hemlock Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Fir/Spruce/Mountain Hemlock Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Fir/Spruce/Mountain Hemlock Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Hemlock/Sitka Spruce Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Hemlock/Sitka Spruce Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Hemlock/Sitka Spruce Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Hemlock/Sitka Spruce Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Loblolly/Shortleaf Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Loblolly/Shortleaf Pine Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Loblolly/Shortleaf Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Loblolly/Shortleaf Pine Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Lodgepole Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Lodgepole Pine Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Lodgepole Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Lodgepole Pine Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Longleaf/Slash Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Longleaf/Slash Pine Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Longleaf/Slash Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Longleaf/Slash Pine Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Maple/Beech/Birch Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Maple/Beech/Birch Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Maple/Beech/Birch Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Maple/Beech/Birch Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Oak/Gum/Cypress Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Oak/Gum/Cypress Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Oak/Gum/Cypress Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Oak/Gum/Cypress Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Oak/Hickory Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Oak/Hickory Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Oak/Hickory Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Oak/Hickory Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Oak/Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Oak/Pine Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Oak/Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Oak/Pine Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Other Western Hardwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Other Western Hardwoods Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Other Western Hardwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Other Western Hardwoods Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Other Western Softwood Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Other Western Softwood Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Other Western Softwood Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Other Western Softwood Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Pinyon/Juniper Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Pinyon/Juniper Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Pinyon/Juniper Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Pinyon/Juniper Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Ponderosa Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Ponderosa Pine Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Ponderosa Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Ponderosa Pine Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Redwood Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Redwood Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Redwood Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Redwood Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Spruce/Fir Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Spruce/Fir Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Spruce/Fir Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Spruce/Fir Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Tanoak/Laurel Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Tanoak/Laurel Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Tanoak/Laurel Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Tanoak/Laurel Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Tropical Hardwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Tropical Hardwoods Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Tropical Hardwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Tropical Hardwoods Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Western Larch Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Western Larch Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Western Larch Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Western Larch Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Western Oak Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Western Oak Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Western Oak Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Western Oak Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: Western White Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Western White Pine Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: Western White Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Western White Pine Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Forest: White/Red/Jack Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: White/Red/Jack Pine Group,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Forest: White/Red/Jack Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: White/Red/Jack Pine Group,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Grassland: Annual,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Grassland: Annual,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Grassland: Annual,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Grassland: Annual,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Grassland: Natural Perennial,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Grassland: Natural Perennial,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Grassland: Natural Perennial,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Grassland: Natural Perennial,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Grassland: Irrigated Perennial,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Grassland: Irrigated Perennial,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Grassland: Irrigated Perennial,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Grassland: Irrigated Perennial,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Shrubland: Native Sage Steppe,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Native Sage Steppe,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Shrubland: Native Sage Steppe,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Native Sage Steppe,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Shrubland: Invaded Sage Steppe,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Invaded Sage Steppe,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Shrubland: Invaded Sage Steppe,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Invaded Sage Steppe,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Shrubland: Sage,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Sage,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Shrubland: Sage,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Sage,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Shrubland: Non-sage,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Non-sage,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Shrubland: Non-sage,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Non-sage,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Shrubland: Chaparral,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Chaparral,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Shrubland: Chaparral,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Chaparral,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Shrubland: Post Fire Shrub,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Post Fire Shrub,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Shrubland: Post Fire Shrub,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Post Fire Shrub,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Wetland: Palustrine Forested,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Wetland: Palustrine Forested,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Wetland: Palustrine Forested,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Wetland: Palustrine Forested,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Wetland: Estuarine Forested,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Wetland: Estuarine Forested,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Wetland: Estuarine Forested,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Wetland: Estuarine Forested,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Wetland: Palustrine Emergent,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Wetland: Palustrine Emergent,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Wetland: Palustrine Emergent,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Wetland: Palustrine Emergent,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
,,,Wetland: Estuarine Emergent,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Wetland: Estuarine Emergent,,Developed: Low Intensity,,,Urbanization: Low,1,,,,,,,,
,,,Wetland: Estuarine Emergent,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Wetland: Estuarine Emergent,,Developed: Open Space,,,Urbanization: Open,1,,,,,,,,
