Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,2017,,Forest: Fir/Spruce/Mountain Hemlock Group,,Forest: Fir/Spruce/Mountain Hemlock Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Hemlock/Sitka Spruce Group,,Forest: Hemlock/Sitka Spruce Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Loblolly/Shortleaf Pine Group,,Forest: Loblolly/Shortleaf Pine Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Lodgepole Pine Group,,Forest: Lodgepole Pine Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Longleaf/Slash Pine Group,,Forest: Longleaf/Slash Pine Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Maple/Beech/Birch Group,,Forest: Maple/Beech/Birch Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Oak/Gum/Cypress Group,,Forest: Oak/Gum/Cypress Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Oak/Hickory Group,,Forest: Oak/Hickory Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Oak/Pine Group,,Forest: Oak/Pine Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Other Western Hardwoods Group,,Forest: Other Western Hardwoods Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Other Western Softwood Group,,Forest: Other Western Softwood Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Pinyon/Juniper Group,,Forest: Pinyon/Juniper Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Ponderosa Pine Group,,Forest: Ponderosa Pine Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Redwood Group,,Forest: Redwood Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Spruce/Fir Group,,Forest: Spruce/Fir Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Tanoak/Laurel Group,,Forest: Tanoak/Laurel Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Tropical Hardwoods Group,,Forest: Tropical Hardwoods Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Western Larch Group,,Forest: Western Larch Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Western Oak Group,,Forest: Western Oak Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Western White Pine Group,,Forest: Western White Pine Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: White/Red/Jack Pine Group,,Forest: White/Red/Jack Pine Group,,,Fire: Prescribed,1,,15,,,No,,,
,1985,,Forest: Douglas-fir Inland Group,,Forest: Douglas-fir Inland Group,,,Fire: Prescribed,1,,15,,,No,,,
,2002,,Forest: Douglas-fir Inland Group,,Forest: Douglas-fir Inland Group,,,Fire: Prescribed,1,,15,,,No,,,
,2017,,Forest: Douglas-fir Inland Group,,Forest: Douglas-fir Inland Group,,,Fire: Prescribed,1,,15,,,No,,,
