Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,,,Agriculture: Cropland,,Forest: Oak/Pine Group,,,Ag Contraction: Oak/Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Other Western Hardwoods Group,,,Ag Contraction: Other Western Hardwoods Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Other Western Softwood Group,,,Ag Contraction: Other Western Softwood Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Pinyon/Juniper Group,,,Ag Contraction: Pinyon/Juniper Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Ponderosa Pine Group,,,Ag Contraction: Ponderosa Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Redwood Group,,,Ag Contraction: Redwood Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Spruce/Fir Group,,,Ag Contraction: Spruce/Fir Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Tanoak/Laurel Group,,,Ag Contraction: Tanoak/Laurel Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Tropical Hardwoods Group,,,Ag Contraction: Tropical Hardwoods Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Western Larch Group,,,Ag Contraction: Western Larch Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Western Oak Group,,,Ag Contraction: Western Oak Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Western White Pine Group,,,Ag Contraction: Western White Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: White/Red/Jack Pine Group,,,Ag Contraction: White/Red/Jack Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Grassland: Annual,,,Ag Contraction: Grassland Annual,1,,,,,,,,
,,,Agriculture: Cropland,,Grassland: Natural Perennial,,,Ag Contraction: Grassland Natural Perennial,1,,,,,,,,
,,,Agriculture: Cropland,,Grassland: Irrigated Perennial,,,Ag Contraction: Grassland Irrigated Perennial,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Native Sage Steppe,,,Ag Contraction: Shrubland Native Sage Steppe,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Invaded Sage Steppe,,,Ag Contraction: Shrubland Invaded Sage Steppe,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Sage,,,Ag Contraction: Shrubland Sage ,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Non-sage,,,Ag Contraction: Shrubland Non-sage,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Chaparral,,,Ag Contraction: Shrubland Chaparral,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Post Fire Shrub,,,Ag Contraction: Shrubland Post Fire Shrub,1,,,,,,,,
,,,Agriculture: Cropland,,Wetland: Palustrine Forested,,,Ag Contraction: Wetland Palustrine Forested,1,,,,,,,,
,,,Agriculture: Cropland,,Wetland: Estuarine Forested,,,Ag Contraction: Wetland Estuarine Forested,1,,,,,,,,
,,,Agriculture: Cropland,,Wetland: Palustrine Emergent,,,Ag Contraction: Wetland Palustrine Emergent,1,,,,,,,,
,,,Agriculture: Cropland,,Wetland: Estuarine Emergent,,,Ag Contraction: Wetland Estuarine Emergent,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Alder/Maple Group,,,Ag Contraction: Alder/Maple Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Aspen/Birch Group,,,Ag Contraction: Aspen/Birch Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: California Mixed Conifer Group,,,Ag Contraction: California Mixed Conifer Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Douglas-fir Coastal Group,,,Ag Contraction: Douglas-fir Coastal Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Douglas-fir Inland Group,,,Ag Contraction: Douglas-fir Inland Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Elm/Ash/Cottonwood Group,,,Ag Contraction: Elm/Ash/Cottonwood Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Exotic Hardwoods Group,,,Ag Contraction: Exotic Hardwoods Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Exotic Softwoods Group,,,Ag Contraction: Exotic Softwoods Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Fir/Spruce/Mountain Hemlock Group,,,Ag Contraction: Fir/Spruce/Mountain Hemlock Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Hemlock/Sitka Spruce Group,,,Ag Contraction: Hemlock/Sitka Spruce Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Loblolly/Shortleaf Pine Group,,,Ag Contraction: Loblolly/Shortleaf Pine Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Lodgepole Pine Group,,,Ag Contraction: Lodgepole Pine Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Longleaf/Slash Pine Group,,,Ag Contraction: Longleaf/Slash Pine Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Maple/Beech/Birch Group,,,Ag Contraction: Maple/Beech/Birch Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Oak/Gum/Cypress Group,,,Ag Contraction: Oak/Gum/Cypress Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Oak/Hickory Group,,,Ag Contraction: Oak/Hickory Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Oak/Pine Group,,,Ag Contraction: Oak/Pine Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Other Western Hardwoods Group,,,Ag Contraction: Other Western Hardwoods Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Other Western Softwood Group,,,Ag Contraction: Other Western Softwood Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Pinyon/Juniper Group,,,Ag Contraction: Pinyon/Juniper Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Ponderosa Pine Group,,,Ag Contraction: Ponderosa Pine Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Redwood Group,,,Ag Contraction: Redwood Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Spruce/Fir Group,,,Ag Contraction: Spruce/Fir Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Tanoak/Laurel Group,,,Ag Contraction: Tanoak/Laurel Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Tropical Hardwoods Group,,,Ag Contraction: Tropical Hardwoods Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Western Larch Group,,,Ag Contraction: Western Larch Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Western Oak Group,,,Ag Contraction: Western Oak Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: Western White Pine Group,,,Ag Contraction: Western White Pine Group,1,,,,,,,,
,,,Agriculture: Pasture,,Forest: White/Red/Jack Pine Group,,,Ag Contraction: White/Red/Jack Pine Group,1,,,,,,,,
,,,Agriculture: Pasture,,Grassland: Annual,,,Ag Contraction: Grassland Annual,1,,,,,,,,
,,,Agriculture: Pasture,,Grassland: Natural Perennial,,,Ag Contraction: Grassland Natural Perennial,1,,,,,,,,
,,,Agriculture: Pasture,,Grassland: Irrigated Perennial,,,Ag Contraction: Grassland Irrigated Perennial,1,,,,,,,,
,,,Agriculture: Pasture,,Shrubland: Native Sage Steppe,,,Ag Contraction: Shrubland Native Sage Steppe,1,,,,,,,,
,,,Agriculture: Pasture,,Shrubland: Invaded Sage Steppe,,,Ag Contraction: Shrubland Invaded Sage Steppe,1,,,,,,,,
,,,Agriculture: Pasture,,Shrubland: Sage,,,Ag Contraction: Shrubland Sage ,1,,,,,,,,
,,,Agriculture: Pasture,,Shrubland: Non-sage,,,Ag Contraction: Shrubland Non-sage,1,,,,,,,,
,,,Agriculture: Pasture,,Shrubland: Chaparral,,,Ag Contraction: Shrubland Chaparral,1,,,,,,,,
,,,Agriculture: Pasture,,Shrubland: Post Fire Shrub,,,Ag Contraction: Shrubland Post Fire Shrub,1,,,,,,,,
,,,Agriculture: Pasture,,Wetland: Palustrine Forested,,,Ag Contraction: Wetland Palustrine Forested,1,,,,,,,,
,,,Agriculture: Pasture,,Wetland: Estuarine Forested,,,Ag Contraction: Wetland Estuarine Forested,1,,,,,,,,
,,,Agriculture: Pasture,,Wetland: Palustrine Emergent,,,Ag Contraction: Wetland Palustrine Emergent,1,,,,,,,,
,,,Agriculture: Pasture,,Wetland: Estuarine Emergent,,,Ag Contraction: Wetland Estuarine Emergent,1,,,,,,,,
